ID	Description	GeneRatio	BgRatio	pvalue	p_adjust	qvalue	geneID	Count	GO	Sample
GO:0022406	membrane docking	57/4519	164/17381	0.00779196462253106	0.0494752727299675	0.0385938913555254	3320/57617/80776/7277/7283/93323/10228/10244/7531/3383/146057/10733/22981/22897/6809/4218/84902/7532/1453/51762/26005/10383/10142/55755/5116/1454/1778/149371/4751/8676/10121/7412/26123/347240/54801/8481/22995/9751/55835/8655/9738/54820/11190/6093/152579/7840/8675/10652/51259/203062/9793/9702/25837/8766/85302/57787/55125	57	BP	group1
GO:0016607	nuclear speck	162/4708	372/18511	1.3353109554816e-14	9.37388290748086e-12	6.81711382535346e-12	8621/997/80764/10454/84844/23774/5411/58509/54883/9733/56252/23435/23091/84081/8554/5894/54815/29107/580/9360/84662/9739/8178/11252/80271/2034/27332/22794/7994/9321/9775/8535/4152/5546/5433/1609/64852/22897/9320/5681/9794/57018/10569/56339/9150/254225/124245/23524/4968/5093/10421/124790/10432/55904/5511/8204/9263/26121/11221/10212/9425/9939/57634/374395/140890/57178/5501/55589/3091/9589/1859/6428/2736/9541/8525/56478/84271/8394/9774/9967/6651/79595/10210/9584/80196/9646/91603/27097/55105/25936/25896/4000/57459/26097/6944/26235/10286/64783/9295/1647/4116/114034/64766/6429/9128/51322/10084/10970/11176/6239/54801/51371/10284/83932/163486/7341/10401/8405/55898/2908/5936/10521/10921/1654/285268/57703/24144/81669/23198/9698/9343/204851/8930/51755/6938/627/79872/3192/11338/79068/8899/6431/9879/3550/84441/3014/10072/54890/25766/6430/22985/123872/116028/8926/11325/5300/57602/84656/6625/79005/23067/10409	162	CC	group1
GO:0000151	ubiquitin ligase complex	135/4708	297/18511	4.19181208233035e-14	1.47132604089795e-11	1.07001518943696e-11	996/9817/27252/79176/7126/83892/1027/23276/26994/54850/6737/22903/55643/84246/7428/255488/580/51665/10016/9820/9477/54467/57332/8535/151230/6502/55294/9412/9443/571/10444/54165/115290/92591/400569/899/84447/25879/5469/55295/54442/8507/25948/26262/84733/79791/114781/165918/7334/55175/65018/29882/123879/9810/54461/84231/80311/84861/79184/3301/6468/55208/11065/6400/64410/55031/26234/8816/7332/10910/8445/118424/26224/55958/11060/79016/10210/9666/84893/51514/50717/143384/26235/8945/7335/127544/9025/553115/54797/8451/9903/79269/84078/89890/25820/57542/10616/54876/56254/8405/81858/79734/8454/54737/8315/23014/1912/26267/80204/25841/8517/79872/51343/79699/55070/150684/10425/51434/55827/26133/26261/25827/54620/126433/25897/154214/55709/3312/90135/7186/55832/10956/79786/10273/23510	135	CC	group1
GO:0005925	focal adhesion	164/4708	394/18511	9.85849045902138e-13	2.306886767411e-10	1.67767293776329e-10	29843/3675/9564/87/7414/126353/4627/22888/55612/28964/5216/6209/10174/667/1948/6237/5782/11135/5880/81/10097/3685/23603/1535/5159/84962/11252/960/6548/867/4162/3655/57514/7531/118/3383/1000/375/388/23092/2768/1956/10395/726/3672/8321/3678/3693/3313/382/7184/5479/2923/8462/214/7532/6730/6868/64759/4323/79834/23164/2580/7094/2535/811/3927/5339/3309/2318/89782/23768/5034/60/71/682/55742/5501/23396/6645/2185/5329/1601/5170/5962/5817/2017/83692/8394/391/81873/7529/9815/5058/3981/3482/23224/1969/8021/9019/9260/60312/2316/7052/55740/1465/10092/9181/4082/8874/6385/2022/3339/8829/6840/143903/390/79026/4739/4810/10971/23521/8936/57175/90102/7041/7534/6235/1499/977/5829/91179/11078/79798/6160/1605/3688/9351/5576/10672/8994/85458/2195/5328/51164/4026/55827/8675/8754/2261/2317/5747/966/2037/3312/823/3987/51474/567/3690/83660/7408/1785/10298	164	CC	group1
GO:0005924	cell-substrate adherens junction	164/4708	397/18511	2.08498938992305e-12	3.65915637931495e-10	2.66110487924389e-10	29843/3675/9564/87/7414/126353/4627/22888/55612/28964/5216/6209/10174/667/1948/6237/5782/11135/5880/81/10097/3685/23603/1535/5159/84962/11252/960/6548/867/4162/3655/57514/7531/118/3383/1000/375/388/23092/2768/1956/10395/726/3672/8321/3678/3693/3313/382/7184/5479/2923/8462/214/7532/6730/6868/64759/4323/79834/23164/2580/7094/2535/811/3927/5339/3309/2318/89782/23768/5034/60/71/682/55742/5501/23396/6645/2185/5329/1601/5170/5962/5817/2017/83692/8394/391/81873/7529/9815/5058/3981/3482/23224/1969/8021/9019/9260/60312/2316/7052/55740/1465/10092/9181/4082/8874/6385/2022/3339/8829/6840/143903/390/79026/4739/4810/10971/23521/8936/57175/90102/7041/7534/6235/1499/977/5829/91179/11078/79798/6160/1605/3688/9351/5576/10672/8994/85458/2195/5328/51164/4026/55827/8675/8754/2261/2317/5747/966/2037/3312/823/3987/51474/567/3690/83660/7408/1785/10298	164	CC	group1
GO:0030055	cell-substrate junction	164/4708	402/18511	7.0136424078459e-12	9.84715394061564e-10	7.16129803748476e-10	29843/3675/9564/87/7414/126353/4627/22888/55612/28964/5216/6209/10174/667/1948/6237/5782/11135/5880/81/10097/3685/23603/1535/5159/84962/11252/960/6548/867/4162/3655/57514/7531/118/3383/1000/375/388/23092/2768/1956/10395/726/3672/8321/3678/3693/3313/382/7184/5479/2923/8462/214/7532/6730/6868/64759/4323/79834/23164/2580/7094/2535/811/3927/5339/3309/2318/89782/23768/5034/60/71/682/55742/5501/23396/6645/2185/5329/1601/5170/5962/5817/2017/83692/8394/391/81873/7529/9815/5058/3981/3482/23224/1969/8021/9019/9260/60312/2316/7052/55740/1465/10092/9181/4082/8874/6385/2022/3339/8829/6840/143903/390/79026/4739/4810/10971/23521/8936/57175/90102/7041/7534/6235/1499/977/5829/91179/11078/79798/6160/1605/3688/9351/5576/10672/8994/85458/2195/5328/51164/4026/55827/8675/8754/2261/2317/5747/966/2037/3312/823/3987/51474/567/3690/83660/7408/1785/10298	164	CC	group1
GO:0031252	cell leading edge	148/4708	369/18511	3.14452893442456e-10	3.67909885327673e-08	2.67560795297528e-08	9564/87/4627/3320/55612/4254/5335/667/5880/7283/9026/23647/10097/3685/490/23603/79971/9368/84962/10347/81930/11252/960/5290/6548/57514/57679/1021/1000/25800/6282/375/5921/10395/57630/3678/23380/10152/323/3636/382/7248/81565/6809/378/84168/154796/6868/7094/84687/64787/65059/23129/22885/6711/23396/55704/91663/2185/92154/5962/538/8525/2017/351/4771/8394/9265/5058/26084/23224/1969/23516/9260/54434/149371/4628/1500/4638/8861/9578/6249/8476/55740/6993/10092/5796/9181/59338/51177/3983/8729/5586/8543/8874/56623/24138/25/3208/65979/143903/10253/5590/4739/6792/4810/23189/1729/208/10458/8936/114609/57175/90102/1499/2852/5829/6093/468/10411/22848/5795/1605/3688/729993/5783/55607/2195/10013/6714/5420/23075/28988/23616/324/26230/121512/6277/4651/3084/5747/23499/3690/83660/5797/7408/1785/5141	148	CC	group1
GO:0005813	centrosome	176/4708	469/18511	3.2596410678035e-09	3.26895432799723e-07	2.37733220734541e-07	996/57662/1075/4172/80212/91754/80776/51199/85378/7283/93323/9700/63971/4092/9727/2932/57679/57606/23363/9820/1021/1017/10733/10899/10769/56647/22897/22948/196383/5903/899/9261/25886/51808/25879/9150/123169/81565/84516/83658/4218/4204/84902/153241/201255/4296/64770/79791/11007/9659/1453/9475/9212/27185/115752/5930/10615/84861/26005/5693/57701/55704/6491/9541/1869/5892/9639/84936/6904/7405/10142/219844/23299/5663/23271/4926/55755/91978/7516/5116/1778/80185/9851/6249/9859/126731/5664/1063/51514/4751/9857/4082/10286/64858/6566/2773/10121/84333/10868/58490/79000/25932/23352/9371/84930/598/353116/23177/26586/6497/5111/7020/675/54801/8481/22995/55835/26146/8655/55188/9585/6790/1499/9738/54820/4780/55112/11190/284403/468/7559/202018/7840/54627/23636/56992/55171/204851/5902/114327/65981/150468/5576/8498/3192/80746/51164/64793/324/54902/286827/51735/25897/93594/3297/9793/3014/144100/84318/9702/84166/1108/9798/84260/636/8766/27229/116840/80279/140735/57787/55125/1785/56928/22809/23265	176	CC	group1
GO:0005819	spindle	128/4708	318/18511	3.77581411193871e-09	3.31327688322622e-07	2.40956558459247e-07	996/4627/81610/23005/2648/26271/51199/85378/90417/7283/93323/9700/81930/822/54888/11083/9611/10899/7013/56647/808/259266/25886/9150/81565/22974/332/1877/79801/10296/55689/84902/10460/1453/9212/4281/56776/10615/8243/55201/1400/84861/79184/644943/2017/351/8218/4926/55755/10210/283489/9859/126731/1063/4751/6993/9928/9857/9181/84722/79649/55143/5303/79980/79000/24137/55920/9371/10927/199953/9903/26586/4739/54801/57542/83541/26524/4134/1729/8655/9585/2908/3619/10112/6790/1499/54820/55112/23331/284403/5905/29899/6907/7840/54627/57448/23636/56992/55171/8502/8317/114327/84942/989/150468/23384/8517/57553/3192/55183/51164/9587/64793/1211/7803/5515/9391/3550/3297/9793/29901/9113/207/8766/123872/27229/85302/146909	128	CC	group1
GO:0044452	nucleolar part	80/4708	176/18511	6.10079950056447e-09	4.75862361044028e-07	3.46068743599271e-07	55810/26517/221830/30851/8161/10199/3169/4298/25926/92856/9891/4092/84172/25885/26064/27125/4794/7013/1105/9825/5822/123169/51082/10248/10421/10849/9743/55249/55272/7334/23212/9807/55339/27341/51547/55505/339230/10528/92140/10522/1601/23076/51367/9013/7343/9020/10892/31/65083/23481/5195/9937/1736/6838/9533/9682/118487/27301/6949/10557/6239/4781/9875/7341/10940/23160/1936/51755/5435/84752/1316/55602/9879/7296/63901/5441/8731/23034/10775/4782	80	CC	group1
GO:0030496	midbody	74/4708	160/18511	8.92832213461738e-09	6.2676821385014e-07	4.55814340556782e-07	9817/128866/5911/55226/9816/63971/9727/822/79720/10899/201163/54784/259266/382/9150/7184/332/79801/9212/10615/3309/1400/5501/5962/84936/7405/10807/55958/54434/4628/10210/1500/1063/4751/9928/64780/2773/84722/5586/55143/9025/25932/24137/6840/55920/9371/9585/3619/10112/6790/23331/11078/55777/54627/57448/23636/8502/6513/989/57553/3192/115098/54902/5291/221477/11336/6867/57132/9600/5901/9798/5300/1785/23265	74	CC	group1
GO:0030117	membrane coat	50/4708	95/18511	1.25720887958041e-08	7.35467194554542e-07	5.34865181225001e-07	128866/57617/54812/1315/9779/55745/11316/10016/57410/1956/8907/23423/164/23062/27072/22905/205428/23339/53354/9276/10239/3092/55707/11276/56479/26088/23163/8218/160/22872/8943/162/3482/1314/56681/553115/26119/1173/372/10802/9179/1211/9632/10427/57132/91056/161/10053/163/27243	50	CC	group1
GO:0048475	coated membrane	50/4708	95/18511	1.25720887958041e-08	7.35467194554542e-07	5.34865181225001e-07	128866/57617/54812/1315/9779/55745/11316/10016/57410/1956/8907/23423/164/23062/27072/22905/205428/23339/53354/9276/10239/3092/55707/11276/56479/26088/23163/8218/160/22872/8943/162/3482/1314/56681/553115/26119/1173/372/10802/9179/1211/9632/10427/57132/91056/161/10053/163/27243	50	CC	group1
GO:0034708	methyltransferase complex	47/4708	90/18511	4.68729958324359e-08	2.53114177495154e-06	1.84076137479607e-06	23411/6634/9757/11108/58508/9739/8726/6636/80335/56339/8085/55006/3054/6879/79447/26121/26168/8607/63925/4234/10785/9589/3720/6633/11091/7391/51230/23054/4221/7403/6628/57721/115708/23269/121536/57680/22976/5928/6872/3276/4297/54881/22823/8731/2186/27043/23067	47	CC	group1
GO:0030027	lamellipodium	80/4708	185/18511	9.04054987659615e-08	4.53319000955036e-06	3.29674187229258e-06	9564/4254/5335/5880/10097/3685/23603/84962/960/5290/6548/57514/57679/1000/25800/57630/23380/10152/323/3636/7248/6809/84168/154796/84687/65059/23129/22885/55704/2185/92154/5962/8525/2017/351/4771/8394/5058/23224/1969/23516/54434/4628/1500/4638/9578/8476/55740/6993/10092/3983/5586/8874/65979/4739/4810/8936/57175/1499/5829/6093/10411/1605/3688/5783/55607/2195/5420/23075/28988/23616/324/26230/121512/4651/5747/3690/5797/7408/1785	80	CC	group1
GO:0061695	transferase complex, transferring phosphorus-containing groups	104/4708	263/18511	2.97920574033344e-07	1.39426828647605e-05	1.01397528706085e-05	8621/54108/54623/5296/221830/2648/595/55703/4172/83667/9779/84246/1019/91/51719/55697/904/84172/90/10714/25885/5290/1021/5286/1017/5433/29982/56647/25836/2960/2071/51422/7048/57018/9150/123169/55718/51082/3667/10849/7015/9776/57804/6879/65123/5426/8408/23060/80789/1601/2963/83860/8295/7405/30849/9646/27097/25896/5287/5980/8721/24138/9533/5631/2022/84181/1025/58490/54797/54107/219771/6873/5256/79724/5927/3329/23168/2962/23248/55209/140775/81669/905/9400/6872/51755/2081/5576/8517/5435/2965/6884/5291/3551/22827/5441/5293/23085/23293/2957/8812/5261/5257/5573	104	CC	group1
GO:0031461	cullin-RING ubiquitin ligase complex	75/4708	177/18511	5.95620767781792e-07	2.61328611864261e-05	1.90050047614585e-05	996/9817/27252/79176/7126/83892/1027/23276/6737/22903/55643/10016/9820/151230/6502/55294/571/10444/115290/899/25879/55295/54442/8507/25948/79791/114781/55175/29882/54461/80311/84861/6468/11065/64410/55031/26234/8816/26224/55958/79016/84893/51514/50717/143384/8945/553115/8451/9903/79269/84078/89890/25820/57542/54876/8405/79734/8454/25841/51343/79699/55070/150684/10425/51434/55827/26133/25827/54620/126433/55709/90135/55832/79786/23510	75	CC	group1
GO:0001650	fibrillar center	58/4708	128/18511	8.08450559264038e-07	3.33842525060797e-05	2.42785462070005e-05	55810/26517/30851/8161/3169/4298/92856/9891/4092/26064/27125/4794/7013/1105/9825/123169/10421/10849/9743/55249/7334/23212/9807/55339/339230/10528/92140/10522/1601/9013/7343/9020/10892/31/5195/9937/1736/9682/118487/27301/6949/10557/6239/4781/9875/7341/23160/1936/51755/5435/84752/1316/9879/7296/63901/8731/23034/4782	58	CC	group1
GO:0000922	spindle pole	65/4708	150/18511	1.28308598335437e-06	5.00403533508202e-05	3.63916199957232e-05	81610/23005/51199/85378/90417/7283/93323/56647/808/259266/25886/9150/22974/84902/10460/9212/10615/8243/84861/79184/644943/4926/55755/10210/1063/4751/84722/79980/79000/199953/9903/26586/4739/83541/26524/9585/6790/1499/54820/55112/23331/284403/5905/29899/7840/54627/57448/23636/55171/8502/114327/84942/150468/8517/51164/64793/5515/3550/3297/9793/9113/8766/123872/27229/85302	65	CC	group1
GO:0030120	vesicle coat	29/4708	51/18511	1.78734387842129e-06	6.60376527711444e-05	4.80255834368046e-05	54812/1315/9779/11316/10016/57410/1956/23423/22905/205428/9276/3092/55707/11276/8218/160/22872/1314/56681/553115/26119/1173/372/10802/1211/9632/10427/161/163	29	CC	group1
GO:0000123	histone acetyltransferase complex	41/4708	83/18511	2.2103958744941e-06	7.7584895194743e-05	5.64232631120863e-05	23774/2648/10902/26122/11143/23326/1387/2033/7994/10629/55689/55167/93624/3054/6879/84289/80314/8607/57634/60/9913/55683/8295/27154/11091/9643/27097/1810/55257/26009/23522/8473/51230/54107/10524/6873/339287/7862/151507/56970/56943	41	CC	group1
GO:0005635	nuclear envelope	155/4708	440/18511	2.47204716294427e-06	8.26370051612797e-05	6.00973871693217e-05	29843/4710/23411/80764/51493/128866/55379/27346/11044/9805/667/5880/23225/29107/9883/100101267/1019/11097/27348/26953/3839/9972/590/54980/22794/4864/3756/1956/54498/5903/3837/56894/5130/166336/10424/11277/81565/84516/6778/55308/79188/113878/23592/8815/51649/91012/57142/666/80314/4904/4928/84823/22929/4088/84629/3838/80789/64782/92140/1984/7767/9589/23133/54788/144404/83860/3836/6049/351/10762/1861/8904/128637/5058/30849/23299/3482/23224/124491/5663/51530/26057/169714/8021/123920/55705/6249/25909/9859/5664/142/1063/51514/7779/23345/163590/22926/4000/664/64783/23223/9670/25/23633/1104/51230/3710/10927/598/199953/23279/5590/10280/5621/10527/7341/9123/11342/23534/2852/91782/8888/596/1471/23239/7514/5905/1717/8315/23636/5902/2081/51343/55183/9587/6434/144165/23353/6277/221496/9782/4086/56943/26092/89795/5901/9798/5026/22890/7112/11269/10073/23399/4927/27243	155	CC	group1
GO:0001726	ruffle	68/4708	162/18511	2.91624709578156e-06	9.30547936926662e-05	6.7673676624596e-05	9564/87/4627/3320/55612/5335/9026/23647/3685/9368/10347/81930/11252/57679/1021/6282/5921/10395/3678/382/378/154796/6868/7094/84687/64787/23396/91663/92154/5962/2017/4771/8394/9265/5058/26084/1969/9260/6249/9181/59338/51177/8874/56623/24138/143903/10253/6792/23189/1729/208/10458/114609/6093/5795/3688/6714/5420/28988/324/121512/6277/4651/23499/3690/83660/1785/5141	68	CC	group1
GO:1990752	microtubule end	18/4708	26/18511	3.38243406967758e-06	0.000103237770300594	7.50792001736214e-05	57662/667/51199/90417/57606/259266/10615/57701/23271/4926/55755/7461/6249/6840/157922/9793/89795/146909	18	CC	group1
GO:0034399	nuclear periphery	57/4708	130/18511	3.6115037204611e-06	0.000105636483823487	7.68236537027909e-05	84844/6678/6310/5119/26953/9360/9972/9894/51588/5371/4152/10270/1609/3837/4968/8507/1051/10296/8243/8607/4928/84823/80139/55137/3141/6002/6839/4670/3181/641/1822/4926/25909/1063/22828/4000/6732/25932/24137/4221/5590/1788/7041/6314/23515/22976/468/9612/1605/3192/9782/862/11331/3856/11016/26277/29128	57	CC	group1
GO:0031248	protein acetyltransferase complex	44/4708	93/18511	4.14452002233111e-06	0.00011190204060294	8.1380251450631e-05	23774/2648/80218/10902/26122/11143/23326/1387/2033/7994/10629/80155/55689/55167/93624/3054/6879/84289/80314/8607/57634/60/9913/55683/8295/27154/11091/9643/27097/1810/55257/26009/23522/8473/51230/54107/10524/6873/339287/7862/151507/56970/56943/122830	44	CC	group1
GO:1902493	acetyltransferase complex	44/4708	93/18511	4.14452002233111e-06	0.00011190204060294	8.1380251450631e-05	23774/2648/80218/10902/26122/11143/23326/1387/2033/7994/10629/80155/55689/55167/93624/3054/6879/84289/80314/8607/57634/60/9913/55683/8295/27154/11091/9643/27097/1810/55257/26009/23522/8473/51230/54107/10524/6873/339287/7862/151507/56970/56943/122830	44	CC	group1
GO:0000790	nuclear chromatin	123/4708	340/18511	6.18246686191116e-06	0.00016074413840969	0.000116900445537112	23411/8846/54108/2648/8914/83444/2956/23435/79913/3659/23309/10365/54815/3727/5914/23558/3021/10902/55198/4609/4087/1387/9739/8726/55723/6722/9611/57649/57332/4152/113130/84464/3015/3148/6778/10036/3622/8507/3726/1051/51773/57805/55249/1857/81611/8204/8607/8289/4088/6667/51547/57634/84193/60/7290/440093/3005/1869/8805/3006/57492/2551/8295/6256/79595/6597/85456/11177/5467/8861/64710/10370/7391/2117/57459/57673/3725/860/138151/546/1104/1676/10524/4221/8928/1874/1059/1788/2296/23126/146956/25942/10062/7227/1499/7068/864/4678/8896/9612/5970/8648/5928/54737/10042/6872/25855/9839/1385/27316/6938/55183/4798/6603/4205/388610/3014/1108/2186/197342/283899/53615/29128	123	CC	group1
GO:0035097	histone methyltransferase complex	34/4708	68/18511	1.1396747570696e-05	0.000283043088285086	0.000205841802096666	23411/9757/11108/58508/9739/8726/80335/8085/3054/6879/79447/26121/26168/8607/63925/3720/11091/7391/51230/23054/4221/7403/23269/121536/57680/22976/5928/6872/4297/54881/22823/2186/27043/23067	34	CC	group1
GO:0031965	nuclear membrane	109/4708	298/18511	1.16926631912642e-05	0.000283043088285086	0.000205841802096666	29843/4710/23411/80764/27346/11044/9805/23225/9883/100101267/1019/11097/27348/26953/9972/54980/22794/3756/1956/54498/5903/3837/166336/84516/6778/55308/79188/113878/23592/51649/91012/666/80314/4904/4928/84823/22929/4088/84629/80789/64782/92140/7767/9589/23133/54788/144404/83860/6049/10762/1861/8904/128637/5058/23224/5663/51530/26057/169714/123920/25909/9859/5664/51514/7779/23345/163590/4000/64783/23223/9670/25/1104/51230/3710/10927/598/199953/10280/5621/7341/9123/11342/23534/8888/596/1471/23239/7514/5905/1717/8315/23636/2081/51343/55183/9587/6434/144165/23353/221496/9782/4086/26092/89795/5026/22890/11269/23399	109	CC	group1
GO:1902554	serine/threonine protein kinase complex	40/4708	85/18511	1.31105281927232e-05	0.000306786359709723	0.000223108988542833	8621/595/83667/9779/1019/91/51719/904/90/1021/1017/56647/2071/7048/57018/9776/6879/8408/1601/7405/24138/2022/1025/219771/5256/5927/3329/140775/81669/905/51755/2081/8517/2965/3551/22827/23085/8812/5261/5257	40	CC	group1
GO:0099568	cytoplasmic region	112/4708	309/18511	1.4269192578829e-05	0.000314923716132963	0.000229026844091299	83992/126353/4627/1522/5216/2023/80306/103910/667/81/9026/23647/2995/10097/79971/3918/26064/6687/1000/10395/382/7248/81565/6786/10296/1627/64801/9743/3927/56776/55330/4691/22906/60/66008/6711/10239/91663/3091/2185/92154/26090/2035/5962/2017/4771/3077/6416/8943/5663/6709/4926/2316/149371/4628/23187/5664/1490/4082/10121/8874/3208/24137/56288/9371/84945/57477/10084/23095/5590/4739/7223/6792/3709/208/10458/55188/10755/90102/11214/1499/63915/5829/5905/10411/29899/56907/89958/6513/55607/388552/989/26086/57553/23048/28988/23616/2317/285527/11336/4651/5747/2037/7189/6712/55638/7186/7127/84260/10801/4650/23265	112	CC	group1
GO:0005681	spliceosomal complex	73/4708	184/18511	1.4355497031702e-05	0.000314923716132963	0.000229026844091299	6634/84844/5411/23005/58509/1655/23398/5976/3189/6636/9785/9775/10262/55760/103/79622/10569/23524/55308/23450/51634/27258/9416/57805/5511/26121/4904/10212/9939/51428/140890/6633/4670/55051/3181/10492/22828/83443/8458/10286/55119/7737/4116/55285/9128/51322/7536/84991/6628/25980/6638/284403/8896/57703/24144/9343/27316/3185/3192/11338/6434/10236/8899/22913/3550/55696/11066/3312/55596/1659/25766/11269/6625	73	CC	group1
GO:0017053	transcriptional repressor complex	39/4708	83/18511	1.74883473117635e-05	0.000372024842813877	0.000270553379464283	23411/595/54815/23378/55198/23186/9611/57649/5978/6670/161882/5932/6667/84629/51132/7767/1488/6839/3516/7529/57708/55758/2117/11218/3725/138151/23013/6497/11176/1487/25942/9612/3146/6907/5928/10443/1108/22893/53615	39	CC	group1
GO:0005667	transcription factor complex	113/4708	315/18511	2.21486719606332e-05	0.000457304932834251	0.000332572938108579	6928/2648/607/6909/196/6659/6495/3727/84246/1019/55729/466/4092/4087/23186/84962/2033/2034/5307/1017/463/29777/2960/3206/2071/9443/4091/10481/80155/6621/3622/3726/1051/5308/10849/10432/6879/5591/8092/161882/6935/10498/4088/112495/3091/10522/2963/4800/9013/1869/83860/2113/3516/1871/8295/3275/6256/3182/7004/2976/8861/7003/27097/142/55758/5451/7391/8543/3725/860/8721/9328/9329/55809/54797/1390/23054/7027/10524/8928/6873/6497/1874/2972/1487/91748/2962/25942/10062/7227/1499/468/5970/28996/83463/6872/1385/6938/8994/3192/8692/2965/4205/6884/1050/10923/4090/4086/10413/1649/2957/2975/22809	113	CC	group1
GO:0072686	mitotic spindle	38/4708	81/18511	2.33301997377626e-05	0.000467937149025981	0.000340305169107213	81610/23005/2648/51199/90417/9700/81930/822/56647/259266/22974/55689/9212/10615/8243/84861/2017/4926/55755/126731/55920/4134/1729/8655/9585/6790/5905/29899/54627/23636/8502/8317/114327/150468/8517/3192/3550/3297	38	CC	group1
GO:0019005	SCF ubiquitin ligase complex	27/4708	51/18511	2.40601789516766e-05	0.000469173489557694	0.00034120429215097	79176/6737/22903/55643/6502/55294/115290/899/79791/114781/55175/54461/6468/55031/26234/26224/84893/8945/25820/8405/8454/25841/25827/54620/126433/55709/90135	27	CC	group1
GO:0030119	AP-type membrane coat adaptor complex	25/4708	46/18511	2.65943965471463e-05	0.000504574766921533	0.000366949710536727	57617/54812/9779/55745/1956/8907/164/23062/27072/23339/10239/3092/11276/26088/23163/160/8943/162/26119/1173/9179/91056/161/10053/163	25	CC	group1
GO:1902911	protein kinase complex	44/4708	99/18511	2.97881145295236e-05	0.000540562792327413	0.000393121838774622	8621/595/83667/9779/1019/91/51719/904/90/1021/1017/56647/2071/51422/7048/57018/3667/9776/6879/8408/1601/7405/24138/2022/1025/219771/5256/5927/3329/140775/81669/905/51755/2081/5576/8517/2965/3551/22827/23085/8812/5261/5257/5573	44	CC	group1
GO:0016363	nuclear matrix	46/4708	105/18511	3.10264228030074e-05	0.000540562792327413	0.000393121838774622	84844/6678/6310/5119/9360/51588/5371/4152/10270/1609/4968/8507/1051/10296/8243/8607/80139/55137/3141/6002/4670/3181/641/1822/4926/25909/1063/22828/6732/25932/24137/4221/5590/1788/7041/6314/23515/22976/9612/3192/9782/862/11331/3856/26277/29128	46	CC	group1
GO:0005795	Golgi stack	54/4708	129/18511	3.20819657702674e-05	0.000540562792327413	0.000393121838774622	11285/9950/64090/2802/9527/79586/22856/6487/64083/11070/92979/2589/55204/57574/80146/23423/337876/4247/80124/51172/8703/23268/2804/6483/8720/10142/2526/2530/259230/22796/51107/8729/9334/56623/8704/51552/126792/2683/124583/11113/2591/170384/51128/4924/83871/8675/27333/54480/51125/27314/9600/2650/2590/53349	54	CC	group1
GO:0030118	clathrin coat	26/4708	49/18511	3.22120372549265e-05	0.000540562792327413	0.000393121838774622	54812/9779/1956/8907/164/23062/27072/22905/53354/3092/55707/11276/56479/26088/23163/8218/160/162/3482/26119/1173/9179/1211/161/10053/163	26	CC	group1
GO:1902555	endoribonuclease complex	18/4708	29/18511	3.31113961112233e-05	0.000540562792327413	0.000393121838774622	27161/6895/10248/54931/283989/51367/23405/54487/192670/3028/10557/10940/2081/11102/80746/10978/10775/7538	18	CC	group1
GO:1905348	endonuclease complex	18/4708	29/18511	3.31113961112233e-05	0.000540562792327413	0.000393121838774622	27161/6895/10248/54931/283989/51367/23405/54487/192670/3028/10557/10940/2081/11102/80746/10978/10775/7538	18	CC	group1
GO:0032154	cleavage furrow	27/4708	52/18511	3.79661952386615e-05	0.000592272645723119	0.000430727595105282	4627/9727/10733/388/382/113026/5501/389/5962/4771/84936/54434/4628/4638/5586/6840/84930/4221/11113/54820/56907/3688/84942/989/9600/51474/8766	27	CC	group1
GO:0097610	cell surface furrow	27/4708	52/18511	3.79661952386615e-05	0.000592272645723119	0.000430727595105282	4627/9727/10733/388/382/113026/5501/389/5962/4771/84936/54434/4628/4638/5586/6840/84930/4221/11113/54820/56907/3688/84942/989/9600/51474/8766	27	CC	group1
GO:0032153	cell division site	30/4708	61/18511	5.49301856276736e-05	0.000820446602353763	0.000596666070087832	4627/85378/9727/10733/388/382/10296/113026/5501/389/5962/4771/84936/54434/4628/4638/5586/6840/84930/4221/11113/54820/56907/3688/84942/989/9600/51474/8766/27229	30	CC	group1
GO:0032155	cell division site part	30/4708	61/18511	5.49301856276736e-05	0.000820446602353763	0.000596666070087832	4627/85378/9727/10733/388/382/10296/113026/5501/389/5962/4771/84936/54434/4628/4638/5586/6840/84930/4221/11113/54820/56907/3688/84942/989/9600/51474/8766/27229	30	CC	group1
GO:0030131	clathrin adaptor complex	18/4708	30/18511	6.31014841108655e-05	0.000922859205121408	0.000671145170916004	54812/9779/1956/8907/164/23062/3092/11276/26088/23163/160/162/26119/1173/9179/161/10053/163	18	CC	group1
GO:0035145	exon-exon junction complex	14/4708	21/18511	8.26405685228641e-05	0.00118395263475614	0.000861024183320926	5411/5976/22794/9775/9939/84271/9967/26019/27291/4116/10284/10921/203069/23293	14	CC	group1
GO:0035770	ribonucleoprotein granule	74/4708	196/18511	8.79399518099549e-05	0.00123467692341177	0.000897913192164803	27161/57532/4848/22868/6737/55643/1965/580/84962/5976/1656/54888/5395/5433/129563/113251/23112/5093/85363/27258/57521/27327/9475/4904/4691/84206/60/55794/23367/6158/56478/84271/26019/23381/27097/8444/23345/26097/7073/6780/80149/192670/1025/10084/8878/6461/10970/60493/255967/7341/5936/23589/8570/1654/9698/9924/677/8994/3192/22907/5701/51441/167227/3297/23741/5702/92312/9600/90135/11030/143689/23034/55239/7538	74	CC	group1
