exonID	exon_id	exon_name	exon_rank	tx_name.x	length	rank.x	V1	tx_name.y	rank.y	V4	V5	exonLoc	Sample
ENST00000446256.2:5	117633	ENSE00003488006.1	5	ENST00000446256.2	29	5	CDS (ENST00000446256.2, CDS 12 of 23, 837bp)	ENST00000446256.2	5	20	837	Middle	group1
ENST00000446284.1:1	315955	ENSE00001662706.1	28	ENST00000446284.1	5150	1	CDS (ENST00000446284.1, CDS 1 of 28, 5150bp)	ENST00000446284.1	1	25	5150	First	group1
ENST00000446284.1:24	315985	ENSE00000806212.1	5	ENST00000446284.1	75	24	CDS (ENST00000446284.1, CDS 3 of 28, 719bp)	ENST00000446284.1	24	25	719	Middle	group1
ENST00000446326.2:2	501540	ENSE00003498825.1	2	ENST00000446326.2	304	2	CDS (ENST00000446326.2, CDS 10 of 11, 100bp)	ENST00000446326.2	2	5	100	Middle	group1
ENST00000446326.2:4	501548	ENSE00003555136.1	4	ENST00000446326.2	450	4	CDS (ENST00000446326.2, CDS 11 of 11, 306bp)	ENST00000446326.2	4	5	306	Middle	group1
ENST00000446342.1:2	325932	ENSE00001592764.1	2	ENST00000446342.1	401	2	CDS (ENST00000446342.1, CDS 10 of 10, 1108bp)	ENST00000446342.1	2	2	1108	Last	group1
ENST00000446526.3:1	558780	ENSE00002927085.1	10	ENST00000446526.3	2215	1	CDS (ENST00000446526.3, CDS 1 of 10, 2215bp)	ENST00000446526.3	1	2	2215	First	group1
ENST00000446716.1:10	109052	ENSE00003674161.1	13	ENST00000446716.1	126	10	CDS (ENST00000446716.1, CDS 17 of 22, 2328bp)	ENST00000446716.1	10	19	2328	Middle	group1
ENST00000446823.1:5	239282	ENSE00001425689.1	5	ENST00000446823.1	186	5	CDS (ENST00000446823.1, CDS 12 of 12, 357bp)	ENST00000446823.1	5	7	357	Middle	group1
ENST00000447018.1:1	137094	ENSE00001522510.2	4	ENST00000447018.1	1003	1	CDS (ENST00000447018.1, CDS 1 of 4, 1003bp)	ENST00000447018.1	1	38	1003	First	group1
ENST00000447274.2:8	355342	ENSE00003640541.1	8	ENST00000447274.2	82	8	CDS (ENST00000447274.2, CDS 15 of 15, 363bp)	ENST00000447274.2	8	11	363	Middle	group1
ENST00000447325.1:1	152428	ENSE00001746919.1	4	ENST00000447325.1	1677	1	CDS (ENST00000447325.1, CDS 1 of 4, 1677bp)	ENST00000447325.1	1	38	1677	First	group1
ENST00000447346.2:8	182244	ENSE00001084996.1	8	ENST00000447346.2	217	8	CDS (ENST00000447346.2, CDS 15 of 15, 694bp)	ENST00000447346.2	8	11	694	Middle	group1
ENST00000447399.2:4	346445	ENSE00003621801.1	4	ENST00000447399.2	147	4	CDS (ENST00000447399.2, CDS 11 of 11, 1958bp)	ENST00000447399.2	4	5	1958	Middle	group1
ENST00000447540.1:26	494608	ENSE00003626972.1	26	ENST00000447540.1	118	26	CDS (ENST00000447540.1, CDS 31 of 39, 906bp)	ENST00000447540.1	26	37	906	Middle	group1
ENST00000447540.1:34	494627	ENSE00003650690.1	34	ENST00000447540.1	169	34	CDS (ENST00000447540.1, CDS 39 of 39, 3482bp)	ENST00000447540.1	34	37	3482	Middle	group1
ENST00000447540.1:34	494627	ENSE00003650690.1	34	ENST00000447540.1	169	34	CDS (ENST00000447540.1, CDS 39 of 39, 3482bp)	ENST00000447540.1	34	37	3482	Middle	group1
ENST00000447716.1:1	546079	ENSE00001623678.1	11	ENST00000447716.1	430	1	CDS (ENST00000447716.1, CDS 1 of 11, 430bp)	ENST00000447716.1	1	5	430	First	group1
ENST00000447733.1:8	640790	ENSE00003562438.1	8	ENST00000447733.1	134	8	CDS (ENST00000447733.1, CDS 15 of 15, 938bp)	ENST00000447733.1	8	11	938	Middle	group1
ENST00000447998.2:1	206111	ENSE00001855401.1	13	ENST00000447998.2	2923	1	CDS (ENST00000447998.2, CDS 1 of 13, 2923bp)	ENST00000447998.2	1	8	2923	First	group1
ENST00000448120.2:4	384312	ENSE00003551544.1	4	ENST00000448120.2	141	4	CDS (ENST00000448120.2, CDS 11 of 11, 1830bp)	ENST00000448120.2	4	5	1830	Middle	group1
ENST00000448145.2:10	607056	ENSE00003510455.1	11	ENST00000448145.2	106	10	CDS (ENST00000448145.2, CDS 17 of 20, 136bp)	ENST00000448145.2	10	17	136	Middle	group1
ENST00000448145.2:11	607062	ENSE00003534615.1	10	ENST00000448145.2	64	11	CDS (ENST00000448145.2, CDS 18 of 20, 96bp)	ENST00000448145.2	11	17	96	Middle	group1
ENST00000448150.3:11	24322	ENSE00000790046.1	11	ENST00000448150.3	237	11	CDS (ENST00000448150.3, CDS 18 of 18, 6435bp)	ENST00000448150.3	11	14	6435	Middle	group1
ENST00000448150.3:11	24322	ENSE00000790046.1	11	ENST00000448150.3	237	11	CDS (ENST00000448150.3, CDS 18 of 18, 6435bp)	ENST00000448150.3	11	14	6435	Middle	group1
ENST00000448150.3:7	24318	ENSE00000790042.1	7	ENST00000448150.3	99	7	CDS (ENST00000448150.3, CDS 14 of 18, 862bp)	ENST00000448150.3	7	14	862	Middle	group1
ENST00000448150.3:7	24318	ENSE00000790042.1	7	ENST00000448150.3	99	7	CDS (ENST00000448150.3, CDS 14 of 18, 862bp)	ENST00000448150.3	7	14	862	Middle	group1
ENST00000448276.2:6	555486	ENSE00003463372.1	8	ENST00000448276.2	162	6	CDS (ENST00000448276.2, CDS 13 of 13, 482bp)	ENST00000448276.2	6	8	482	Middle	group1
ENST00000448507.1:13	154524	ENSE00001080293.1	13	ENST00000448507.1	259	13	CDS (ENST00000448507.1, CDS 2 of 14, 739bp)	ENST00000448507.1	13	9	739	Middle	group1
ENST00000448507.1:7	154515	ENSE00001628243.1	7	ENST00000448507.1	107	7	CDS (ENST00000448507.1, CDS 14 of 14, 2792bp)	ENST00000448507.1	7	9	2792	Middle	group1
ENST00000448507.1:7	154515	ENSE00001628243.1	7	ENST00000448507.1	107	7	CDS (ENST00000448507.1, CDS 14 of 14, 2792bp)	ENST00000448507.1	7	9	2792	Middle	group1
ENST00000448521.1:1	242836	ENSE00001787103.1	1	ENST00000448521.1	181	1	CDS (ENST00000448521.1, CDS 1 of 13, 181bp)	ENST00000448521.1	1	8	181	First	group1
ENST00000448612.1:16	238484	ENSE00003685937.1	11	ENST00000448612.1	68	16	CDS (ENST00000448612.1, CDS 22 of 26, 204bp)	ENST00000448612.1	16	23	204	Middle	group1
ENST00000448775.2:1	382566	ENSE00001653164.1	7	ENST00000448775.2	1448	1	CDS (ENST00000448775.2, CDS 1 of 7, 1448bp)	ENST00000448775.2	1	66	1448	First	group1
ENST00000449193.2:1	333596	ENSE00001621699.2	4	ENST00000449193.2	6181	1	CDS (ENST00000449193.2, CDS 1 of 4, 6181bp)	ENST00000449193.2	1	38	6181	First	group1
ENST00000449223.3:1	576887	ENSE00003071735.1	1	ENST00000449223.3	412	1	CDS (ENST00000449223.3, CDS 1 of 3, 412bp)	ENST00000449223.3	1	27	412	First	group1
ENST00000449363.1:1	543323	ENSE00001703097.1	3	ENST00000449363.1	1280	1	CDS (ENST00000449363.1, CDS 1 of 3, 1280bp)	ENST00000449363.1	1	27	1280	First	group1
ENST00000449476.2:1	542347	ENSE00002383089.2	22	ENST00000449476.2	1447	1	CDS (ENST00000449476.2, CDS 1 of 22, 1447bp)	ENST00000449476.2	1	19	1447	First	group1
ENST00000449549.3:1	513110	ENSE00001593945.3	2	ENST00000449549.3	2567	1	CDS (ENST00000449549.3, CDS 1 of 2, 2567bp)	ENST00000449549.3	1	16	2567	First	group1
ENST00000449549.3:1	513110	ENSE00001593945.3	2	ENST00000449549.3	2567	1	CDS (ENST00000449549.3, CDS 1 of 2, 2567bp)	ENST00000449549.3	1	16	2567	First	group1
ENST00000449590.1:9	117369	ENSE00001054575.1	9	ENST00000449590.1	196	9	CDS (ENST00000449590.1, CDS 16 of 16, 525bp)	ENST00000449590.1	9	12	525	Middle	group1
ENST00000449592.2:5	401224	ENSE00001368632.1	5	ENST00000449592.2	96	5	CDS (ENST00000449592.2, CDS 12 of 12, 6454bp)	ENST00000449592.2	5	7	6454	Middle	group1
ENST00000449606.1:1	508408	ENSE00001669479.1	9	ENST00000449606.1	2441	1	CDS (ENST00000449606.1, CDS 1 of 9, 2441bp)	ENST00000449606.1	1	76	2441	First	group1
ENST00000449606.1:1	508408	ENSE00001669479.1	9	ENST00000449606.1	2441	1	CDS (ENST00000449606.1, CDS 1 of 9, 2441bp)	ENST00000449606.1	1	76	2441	First	group1
ENST00000449707.1:1	108677	ENSE00000966056.5	10	ENST00000449707.1	893	1	CDS (ENST00000449707.1, CDS 1 of 10, 893bp)	ENST00000449707.1	1	2	893	First	group1
ENST00000450006.3:10	273482	ENSE00001041782.3	10	ENST00000450006.3	190	10	CDS (ENST00000450006.3, CDS 17 of 18, 393bp)	ENST00000450006.3	10	14	393	Middle	group1
ENST00000450006.3:11	273486	ENSE00003646356.1	11	ENST00000450006.3	146	11	CDS (ENST00000450006.3, CDS 18 of 18, 314bp)	ENST00000450006.3	11	14	314	Middle	group1
ENST00000450295.1:1	313790	ENSE00001643476.1	16	ENST00000450295.1	3244	1	CDS (ENST00000450295.1, CDS 1 of 16, 3244bp)	ENST00000450295.1	1	12	3244	First	group1
ENST00000450333.2:1	603646	ENSE00002268059.1	10	ENST00000450333.2	1015	1	CDS (ENST00000450333.2, CDS 1 of 10, 1015bp)	ENST00000450333.2	1	2	1015	First	group1
ENST00000450390.2:1	32324	ENSE00001675740.1	8	ENST00000450390.2	1579	1	CDS (ENST00000450390.2, CDS 1 of 8, 1579bp)	ENST00000450390.2	1	71	1579	First	group1
ENST00000450548.1:1	23320	ENSE00001755734.1	1	ENST00000450548.1	330	1	CDS (ENST00000450548.1, CDS 1 of 5, 330bp)	ENST00000450548.1	1	48	330	First	group1
ENST00000450554.2:1	593433	ENSE00001247615.7	1	ENST00000450554.2	1008	1	CDS (ENST00000450554.2, CDS 1 of 12, 1008bp)	ENST00000450554.2	1	7	1008	First	group1
ENST00000450726.1:1	133300	ENSE00001693284.1	13	ENST00000450726.1	947	1	CDS (ENST00000450726.1, CDS 1 of 13, 947bp)	ENST00000450726.1	1	8	947	First	group1
ENST00000450885.2:1	251501	ENSE00001823056.1	1	ENST00000450885.2	754	1	CDS (ENST00000450885.2, CDS 1 of 1, 754bp)	ENST00000450885.2	1	1	754	Last	group1
ENST00000450966.1:1	110533	ENSE00001383214.3	31	ENST00000450966.1	1984	1	CDS (ENST00000450966.1, CDS 1 of 31, 1984bp)	ENST00000450966.1	1	29	1984	First	group1
ENST00000450966.1:1	110533	ENSE00001383214.3	31	ENST00000450966.1	1984	1	CDS (ENST00000450966.1, CDS 1 of 31, 1984bp)	ENST00000450966.1	1	29	1984	First	group1
ENST00000451137.2:1	13526	ENSE00001746075.1	1	ENST00000451137.2	287	1	CDS (ENST00000451137.2, CDS 1 of 5, 287bp)	ENST00000451137.2	1	48	287	First	group1
ENST00000451311.2:1	652432	ENSE00001868926.1	1	ENST00000451311.2	61	1	CDS (ENST00000451311.2, CDS 1 of 3, 61bp)	ENST00000451311.2	1	27	61	First	group1
ENST00000451653.1:1	135817	ENSE00001684949.1	5	ENST00000451653.1	5480	1	CDS (ENST00000451653.1, CDS 1 of 5, 5480bp)	ENST00000451653.1	1	48	5480	First	group1
ENST00000451813.2:1	625804	ENSE00001817074.1	19	ENST00000451813.2	880	1	CDS (ENST00000451813.2, CDS 1 of 19, 880bp)	ENST00000451813.2	1	15	880	First	group1
ENST00000451870.2:1	26270	ENSE00001655562.1	1	ENST00000451870.2	83	1	CDS (ENST00000451870.2, CDS 1 of 17, 83bp)	ENST00000451870.2	1	13	83	First	group1
ENST00000451870.2:10	26288	ENSE00003654641.1	10	ENST00000451870.2	169	10	CDS (ENST00000451870.2, CDS 17 of 17, 18bp)	ENST00000451870.2	10	13	18	Middle	group1
ENST00000451997.1:10	641214	ENSE00003505539.1	10	ENST00000451997.1	112	10	CDS (ENST00000451997.1, CDS 17 of 17, 1378bp)	ENST00000451997.1	10	13	1378	Middle	group1
ENST00000452135.2:1	209327	ENSE00002114291.1	12	ENST00000452135.2	3384	1	CDS (ENST00000452135.2, CDS 1 of 12, 3384bp)	ENST00000452135.2	1	7	3384	First	group1
ENST00000452319.1:7	74750	ENSE00003666873.1	7	ENST00000452319.1	214	7	CDS (ENST00000452319.1, CDS 14 of 14, 4446bp)	ENST00000452319.1	7	9	4446	Middle	group1
ENST00000452400.2:6	289606	ENSE00003552844.1	18	ENST00000452400.2	78	6	CDS (ENST00000452400.2, CDS 13 of 23, 1270bp)	ENST00000452400.2	6	20	1270	Middle	group1
ENST00000452721.2:1	419401	ENSE00001593709.2	2	ENST00000452721.2	750	1	CDS (ENST00000452721.2, CDS 1 of 2, 750bp)	ENST00000452721.2	1	16	750	First	group1
ENST00000452765.2:6	153716	ENSE00003489028.1	6	ENST00000452765.2	89	6	CDS (ENST00000452765.2, CDS 13 of 13, 597bp)	ENST00000452765.2	6	8	597	Middle	group1
ENST00000453096.2:9	347447	ENSE00003545948.1	9	ENST00000453096.2	128	9	CDS (ENST00000453096.2, CDS 16 of 16, 479bp)	ENST00000453096.2	9	12	479	Middle	group1
ENST00000453163.2:1	238602	ENSE00002301991.1	3	ENST00000453163.2	2100	1	CDS (ENST00000453163.2, CDS 1 of 3, 2100bp)	ENST00000453163.2	1	27	2100	First	group1
ENST00000453228.2:2	470223	ENSE00002250114.1	2	ENST00000453228.2	198	2	CDS (ENST00000453228.2, CDS 10 of 10, 4033bp)	ENST00000453228.2	2	2	4033	Last	group1
ENST00000453424.2:1	335081	ENSE00001647635.1	8	ENST00000453424.2	3957	1	CDS (ENST00000453424.2, CDS 1 of 8, 3957bp)	ENST00000453424.2	1	71	3957	First	group1
ENST00000453424.2:1	335081	ENSE00001647635.1	8	ENST00000453424.2	3957	1	CDS (ENST00000453424.2, CDS 1 of 8, 3957bp)	ENST00000453424.2	1	71	3957	First	group1
ENST00000453424.2:1	335081	ENSE00001647635.1	8	ENST00000453424.2	3957	1	CDS (ENST00000453424.2, CDS 1 of 8, 3957bp)	ENST00000453424.2	1	71	3957	First	group1
ENST00000453658.2:16	300489	ENSE00000705642.1	16	ENST00000453658.2	96	16	CDS (ENST00000453658.2, CDS 22 of 22, 1000bp)	ENST00000453658.2	16	19	1000	Middle	group1
ENST00000453671.1:1	131566	ENSE00001718963.1	1	ENST00000453671.1	438	1	CDS (ENST00000453671.1, CDS 1 of 4, 438bp)	ENST00000453671.1	1	38	438	First	group1
ENST00000453695.2:1	333052	ENSE00001476929.1	14	ENST00000453695.2	2433	1	CDS (ENST00000453695.2, CDS 1 of 14, 2433bp)	ENST00000453695.2	1	9	2433	First	group1
ENST00000453848.2:4	351589	ENSE00003537152.1	4	ENST00000453848.2	332	4	CDS (ENST00000453848.2, CDS 11 of 11, 1160bp)	ENST00000453848.2	4	5	1160	Middle	group1
ENST00000453996.2:8	501012	ENSE00003678100.1	8	ENST00000453996.2	136	8	CDS (ENST00000453996.2, CDS 15 of 15, 205bp)	ENST00000453996.2	8	11	205	Middle	group1
ENST00000454077.2:2	551375	ENSE00003611222.1	11	ENST00000454077.2	158	2	CDS (ENST00000454077.2, CDS 10 of 12, 172bp)	ENST00000454077.2	2	7	172	Middle	group1
ENST00000454193.1:4	95840	ENSE00001199322.1	8	ENST00000454193.1	200	4	CDS (ENST00000454193.1, CDS 11 of 11, 726bp)	ENST00000454193.1	4	5	726	Middle	group1
ENST00000454193.1:4	95840	ENSE00001199322.1	8	ENST00000454193.1	200	4	CDS (ENST00000454193.1, CDS 11 of 11, 726bp)	ENST00000454193.1	4	5	726	Middle	group1
ENST00000454193.1:4	95840	ENSE00001199322.1	8	ENST00000454193.1	200	4	CDS (ENST00000454193.1, CDS 11 of 11, 726bp)	ENST00000454193.1	4	5	726	Middle	group1
ENST00000454300.1:19	77098	ENSE00000840690.1	19	ENST00000454300.1	124	19	CDS (ENST00000454300.1, CDS 25 of 25, 3078bp)	ENST00000454300.1	19	22	3078	Middle	group1
ENST00000454333.2:1	470937	ENSE00001493975.2	23	ENST00000454333.2	1136	1	CDS (ENST00000454333.2, CDS 1 of 23, 1136bp)	ENST00000454333.2	1	20	1136	First	group1
ENST00000454468.1:1	100709	ENSE00003518320.1	19	ENST00000454468.1	1477	1	CDS (ENST00000454468.1, CDS 1 of 19, 1477bp)	ENST00000454468.1	1	15	1477	First	group1
ENST00000454497.2:1	176191	ENSE00001670891.2	21	ENST00000454497.2	5002	1	CDS (ENST00000454497.2, CDS 1 of 21, 5002bp)	ENST00000454497.2	1	18	5002	First	group1
ENST00000454497.2:1	176191	ENSE00001670891.2	21	ENST00000454497.2	5002	1	CDS (ENST00000454497.2, CDS 1 of 21, 5002bp)	ENST00000454497.2	1	18	5002	First	group1
ENST00000454497.2:1	176191	ENSE00001670891.2	21	ENST00000454497.2	5002	1	CDS (ENST00000454497.2, CDS 1 of 21, 5002bp)	ENST00000454497.2	1	18	5002	First	group1
ENST00000454671.1:1	486169	ENSE00001656248.1	1	ENST00000454671.1	327	1	CDS (ENST00000454671.1, CDS 1 of 3, 327bp)	ENST00000454671.1	1	27	327	First	group1
ENST00000454838.2:1	365102	ENSE00001299713.5	13	ENST00000454838.2	2097	1	CDS (ENST00000454838.2, CDS 1 of 13, 2097bp)	ENST00000454838.2	1	8	2097	First	group1
ENST00000455236.2:14	641310	ENSE00001637008.2	14	ENST00000455236.2	1044	14	CDS (ENST00000455236.2, CDS 20 of 28, 526bp)	ENST00000455236.2	14	25	526	Middle	group1
ENST00000455275.1:1	629995	ENSE00001727831.1	1	ENST00000455275.1	177	1	CDS (ENST00000455275.1, CDS 1 of 2, 177bp)	ENST00000455275.1	1	16	177	First	group1
ENST00000455372.2:1	595991	ENSE00001607946.2	2	ENST00000455372.2	2856	1	CDS (ENST00000455372.2, CDS 1 of 2, 2856bp)	ENST00000455372.2	1	16	2856	First	group1
ENST00000455480.2:16	399841	ENSE00003574961.1	16	ENST00000455480.2	138	16	CDS (ENST00000455480.2, CDS 22 of 22, 762bp)	ENST00000455480.2	16	19	762	Middle	group1
ENST00000455511.3:1	419397	ENSE00002360528.1	11	ENST00000455511.3	1434	1	CDS (ENST00000455511.3, CDS 1 of 11, 1434bp)	ENST00000455511.3	1	5	1434	First	group1
ENST00000455578.1:2	642760	ENSE00003659666.1	2	ENST00000455578.1	150	2	CDS (ENST00000455578.1, CDS 10 of 10, 442bp)	ENST00000455578.1	2	2	442	Last	group1
ENST00000455578.1:2	642760	ENSE00003659666.1	2	ENST00000455578.1	150	2	CDS (ENST00000455578.1, CDS 10 of 10, 442bp)	ENST00000455578.1	2	2	442	Last	group1
ENST00000455833.2:1	35766	ENSE00002164995.1	9	ENST00000455833.2	4386	1	CDS (ENST00000455833.2, CDS 1 of 9, 4386bp)	ENST00000455833.2	1	76	4386	First	group1
ENST00000455895.2:1	38945	ENSE00001821639.1	11	ENST00000455895.2	1552	1	CDS (ENST00000455895.2, CDS 1 of 11, 1552bp)	ENST00000455895.2	1	5	1552	First	group1
ENST00000455895.2:1	38945	ENSE00001821639.1	11	ENST00000455895.2	1552	1	CDS (ENST00000455895.2, CDS 1 of 11, 1552bp)	ENST00000455895.2	1	5	1552	First	group1
ENST00000456356.2:1	308332	ENSE00001706875.2	1	ENST00000456356.2	607	1	CDS (ENST00000456356.2, CDS 1 of 2, 607bp)	ENST00000456356.2	1	16	607	First	group1
ENST00000456758.2:19	238809	ENSE00003661366.1	19	ENST00000456758.2	130	19	CDS (ENST00000456758.2, CDS 25 of 25, 1706bp)	ENST00000456758.2	19	22	1706	Middle	group1
ENST00000456845.2:1	287427	ENSE00001275041.5	4	ENST00000456845.2	2738	1	CDS (ENST00000456845.2, CDS 1 of 4, 2738bp)	ENST00000456845.2	1	38	2738	First	group1
ENST00000456972.2:2	299202	ENSE00001707198.1	2	ENST00000456972.2	37	2	CDS (ENST00000456972.2, CDS 10 of 10, 224bp)	ENST00000456972.2	2	2	224	Last	group1
ENST00000457016.1:9	186781	ENSE00003503194.1	9	ENST00000457016.1	99	9	CDS (ENST00000457016.1, CDS 16 of 16, 8687bp)	ENST00000457016.1	9	12	8687	Middle	group1
ENST00000457313.1:13	83585	ENSE00003645234.1	13	ENST00000457313.1	135	13	CDS (ENST00000457313.1, CDS 2 of 19, 1256bp)	ENST00000457313.1	13	15	1256	Middle	group1
ENST00000457422.2:1	551709	ENSE00002949181.1	4	ENST00000457422.2	1604	1	CDS (ENST00000457422.2, CDS 1 of 4, 1604bp)	ENST00000457422.2	1	38	1604	First	group1
ENST00000457913.1:6	303344	ENSE00003498280.1	6	ENST00000457913.1	119	6	CDS (ENST00000457913.1, CDS 13 of 13, 660bp)	ENST00000457913.1	6	8	660	Middle	group1
ENST00000457958.2:1	557010	ENSE00001602596.2	3	ENST00000457958.2	1495	1	CDS (ENST00000457958.2, CDS 1 of 3, 1495bp)	ENST00000457958.2	1	27	1495	First	group1
ENST00000457958.2:1	557010	ENSE00001602596.2	3	ENST00000457958.2	1495	1	CDS (ENST00000457958.2, CDS 1 of 3, 1495bp)	ENST00000457958.2	1	27	1495	First	group1
ENST00000458008.4:1	505451	ENSE00001800838.4	7	ENST00000458008.4	1429	1	CDS (ENST00000458008.4, CDS 1 of 7, 1429bp)	ENST00000458008.4	1	66	1429	First	group1
ENST00000458280.1:1	621533	ENSE00001607672.1	1	ENST00000458280.1	143	1	CDS (ENST00000458280.1, CDS 1 of 6, 143bp)	ENST00000458280.1	1	58	143	First	group1
ENST00000458477.2:1	421205	ENSE00002312178.1	11	ENST00000458477.2	2134	1	CDS (ENST00000458477.2, CDS 1 of 11, 2134bp)	ENST00000458477.2	1	5	2134	First	group1
ENST00000458497.1:4	161457	ENSE00001327854.2	4	ENST00000458497.1	155	4	CDS (ENST00000458497.1, CDS 11 of 16, 2134bp)	ENST00000458497.1	4	12	2134	Middle	group1
ENST00000458497.1:4	161457	ENSE00001327854.2	4	ENST00000458497.1	155	4	CDS (ENST00000458497.1, CDS 11 of 16, 2134bp)	ENST00000458497.1	4	12	2134	Middle	group1
ENST00000458501.2:11	276795	ENSE00001127391.1	11	ENST00000458501.2	116	11	CDS (ENST00000458501.2, CDS 18 of 18, 3439bp)	ENST00000458501.2	11	14	3439	Middle	group1
ENST00000458659.2:1	430749	ENSE00001867083.1	3	ENST00000458659.2	1365	1	CDS (ENST00000458659.2, CDS 1 of 3, 1365bp)	ENST00000458659.2	1	27	1365	First	group1
ENST00000458669.1:4	488976	ENSE00001718567.1	4	ENST00000458669.1	170	4	CDS (ENST00000458669.1, CDS 11 of 32, 756bp)	ENST00000458669.1	4	30	756	Middle	group1
ENST00000459764.1:1	328522	ENSE00001193923.3	1	ENST00000459764.1	86	1	CDS (ENST00000459764.1, CDS 1 of 2, 86bp)	ENST00000459764.1	1	16	86	First	group1
ENST00000459993.1:1	140285	ENSE00001735862.2	7	ENST00000459993.1	3434	1	CDS (ENST00000459993.1, CDS 1 of 7, 3434bp)	ENST00000459993.1	1	66	3434	First	group1
ENST00000460072.1:1	92195	ENSE00001952166.1	8	ENST00000460072.1	1000	1	CDS (ENST00000460072.1, CDS 1 of 8, 1000bp)	ENST00000460072.1	1	71	1000	First	group1
ENST00000460721.1:1	669677	ENSE00001825647.1	2	ENST00000460721.1	660	1	CDS (ENST00000460721.1, CDS 1 of 2, 660bp)	ENST00000460721.1	1	16	660	First	group1
ENST00000460843.1:21	308669	ENSE00003633942.1	21	ENST00000460843.1	145	21	CDS (ENST00000460843.1, CDS 27 of 27, 1352bp)	ENST00000460843.1	21	24	1352	Middle	group1
ENST00000460935.1:1	600588	ENSE00003522790.1	3	ENST00000460935.1	2191	1	CDS (ENST00000460935.1, CDS 1 of 3, 2191bp)	ENST00000460935.1	1	27	2191	First	group1
ENST00000461188.1:1	623039	ENSE00003615041.1	3	ENST00000461188.1	3362	1	CDS (ENST00000461188.1, CDS 1 of 3, 3362bp)	ENST00000461188.1	1	27	3362	First	group1
ENST00000461188.1:1	623039	ENSE00003615041.1	3	ENST00000461188.1	3362	1	CDS (ENST00000461188.1, CDS 1 of 3, 3362bp)	ENST00000461188.1	1	27	3362	First	group1
ENST00000461188.1:1	623039	ENSE00003615041.1	3	ENST00000461188.1	3362	1	CDS (ENST00000461188.1, CDS 1 of 3, 3362bp)	ENST00000461188.1	1	27	3362	First	group1
ENST00000461263.2:1	245734	ENSE00001906330.1	1	ENST00000461263.2	176	1	CDS (ENST00000461263.2, CDS 1 of 2, 176bp)	ENST00000461263.2	1	16	176	First	group1
ENST00000461373.1:1	254680	ENSE00001765274.1	1	ENST00000461373.1	188	1	CDS (ENST00000461373.1, CDS 1 of 3, 188bp)	ENST00000461373.1	1	27	188	First	group1
ENST00000461377.1:2	243145	ENSE00003464189.1	2	ENST00000461377.1	174	2	CDS (ENST00000461377.1, CDS 10 of 10, 576bp)	ENST00000461377.1	2	2	576	Last	group1
ENST00000461497.1:1	147502	ENSE00001875835.1	10	ENST00000461497.1	1433	1	CDS (ENST00000461497.1, CDS 1 of 10, 1433bp)	ENST00000461497.1	1	2	1433	First	group1
ENST00000461686.1:1	635694	ENSE00003609272.1	14	ENST00000461686.1	793	1	CDS (ENST00000461686.1, CDS 1 of 14, 793bp)	ENST00000461686.1	1	9	793	First	group1
ENST00000461686.1:1	635694	ENSE00003609272.1	14	ENST00000461686.1	793	1	CDS (ENST00000461686.1, CDS 1 of 14, 793bp)	ENST00000461686.1	1	9	793	First	group1
ENST00000461783.3:23	222437	ENSE00002201645.1	23	ENST00000461783.3	119	23	CDS (ENST00000461783.3, CDS 29 of 29, 1240bp)	ENST00000461783.3	23	26	1240	Middle	group1
ENST00000461845.1:1	70508	ENSE00003522539.1	1	ENST00000461845.1	125	1	CDS (ENST00000461845.1, CDS 1 of 2, 125bp)	ENST00000461845.1	1	16	125	First	group1
ENST00000462139.1:1	62336	ENSE00003538419.1	2	ENST00000462139.1	3865	1	CDS (ENST00000462139.1, CDS 1 of 2, 3865bp)	ENST00000462139.1	1	16	3865	First	group1
ENST00000462160.1:1	343209	ENSE00003598497.1	13	ENST00000462160.1	660	1	CDS (ENST00000462160.1, CDS 1 of 13, 660bp)	ENST00000462160.1	1	8	660	First	group1
ENST00000462284.1:4	395131	ENSE00003527919.1	4	ENST00000462284.1	134	4	CDS (ENST00000462284.1, CDS 11 of 11, 6161bp)	ENST00000462284.1	4	5	6161	Middle	group1
ENST00000462284.1:4	395131	ENSE00003527919.1	4	ENST00000462284.1	134	4	CDS (ENST00000462284.1, CDS 11 of 11, 6161bp)	ENST00000462284.1	4	5	6161	Middle	group1
ENST00000462525.1:1	35089	ENSE00003584702.1	2	ENST00000462525.1	384	1	CDS (ENST00000462525.1, CDS 1 of 2, 384bp)	ENST00000462525.1	1	16	384	First	group1
ENST00000462934.1:1	256688	ENSE00001881473.1	7	ENST00000462934.1	910	1	CDS (ENST00000462934.1, CDS 1 of 7, 910bp)	ENST00000462934.1	1	66	910	First	group1
ENST00000463004.1:9	626341	ENSE00003562692.1	8	ENST00000463004.1	138	9	CDS (ENST00000463004.1, CDS 16 of 16, 296bp)	ENST00000463004.1	9	12	296	Middle	group1
ENST00000463381.1:9	254912	ENSE00002521769.1	9	ENST00000463381.1	93	9	CDS (ENST00000463381.1, CDS 16 of 16, 698bp)	ENST00000463381.1	9	12	698	Middle	group1
ENST00000463515.1:1	340681	ENSE00003503918.1	2	ENST00000463515.1	936	1	CDS (ENST00000463515.1, CDS 1 of 2, 936bp)	ENST00000463515.1	1	16	936	First	group1
ENST00000463519.1:1	62428	ENSE00003649670.1	10	ENST00000463519.1	511	1	CDS (ENST00000463519.1, CDS 1 of 10, 511bp)	ENST00000463519.1	1	2	511	First	group1
